json_game_id,proplay_game_id,flip_label,league
113487569888189683,LOLTMNT04_130370,0,LEC
113487569888189684,LOLTMNT04_129373,0,LEC
113487569888189685,LOLTMNT04_129375,1,LEC
114692101032636012,12801-12801_game_1,0,LPL
114692101032636013,12801-12801_game_2,1,LPL
114692101032636014,12801-12801_game_3,0,LPL
114692101032636015,12801-12801_game_4,0,LPL
114692101032636016,12801-12801_game_5,1,LPL
114692101032636006,12802-12802_game_1,0,LPL
114692101032636007,12802-12802_game_2,1,LPL
114692101032636008,12802-12802_game_3,0,LPL
114692101032636009,12802-12802_game_4,0,LPL
113487569888189676,LOLTMNT04_129398,0,LEC
113487569888189677,LOLTMNT04_129399,0,LEC
113487569888189678,LOLTMNT04_129400,1,LEC
113487569888189679,LOLTMNT04_129401,1,LEC
113487569888189680,LOLTMNT04_129402,0,LEC
114692101032636036,12803-12803_game_1,0,LPL
114692101032636037,12803-12803_game_2,1,LPL
114692101032636038,12803-12803_game_3,1,LPL
114692101032636039,12803-12803_game_4,0,LPL
113503500599535517,LOLTMNT01_286625,0,LCK
113503500599535518,LOLTMNT01_286643,0,LCK
113503500599535519,LOLTMNT01_286647,1,LCK
113503500599535520,LOLTMNT01_287140,0,LCK
113503500599535521,LOLTMNT01_286664,0,LCK
114692101032636030,12804-12804_game_1,0,LPL
114692101032636031,12804-12804_game_2,1,LPL
114692101032636032,12804-12804_game_3,1,LPL
114692101032636033,12804-12804_game_4,0,LPL
113503500599535523,LOLTMNT01_287346,0,LCK
113503500599535524,LOLTMNT01_286890,0,LCK
113503500599535525,LOLTMNT01_286895,1,LCK
113503500599535526,LOLTMNT01_287373,1,LCK
114692101032636048,12805-12805_game_1,0,LPL
114692101032636049,12805-12805_game_2,1,LPL
114692101032636050,12805-12805_game_3,0,LPL
114692101032636051,12805-12805_game_4,1,LPL
114692101032636052,12805-12805_game_5,0,LPL
114692101032636042,12806-12806_game_1,1,LPL
114692101032636043,12806-12806_game_2,0,LPL
114692101032636044,12806-12806_game_3,1,LPL
114692101032636045,12806-12806_game_4,1,LPL
113503500599535535,LOLTMNT01_287805,0,LCK
113503500599535536,LOLTMNT01_288374,0,LCK
113503500599535537,LOLTMNT01_288399,1,LCK
113503500599535538,LOLTMNT01_288435,1,LCK
113503500599535539,LOLTMNT01_288450,0,LCK
114692101032636066,12807-12807_game_1,1,LPL
114692101032636067,12807-12807_game_2,0,LPL
114692101032636068,12807-12807_game_3,0,LPL
114692101032636069,12807-12807_game_4,1,LPL
113487569888189700,LOLTMNT04_129553,0,LEC
113487569888189701,LOLTMNT04_129556,0,LEC
113487569888189702,LOLTMNT04_129559,1,LEC
113487569888189703,LOLTMNT04_129562,1,LEC
113503500599535529,LOLTMNT01_288565,0,LCK
113503500599535530,LOLTMNT01_288570,1,LCK
113503500599535531,LOLTMNT01_289038,1,LCK
114692101032636060,12808-12808_game_1,0,LPL
114692101032636061,12808-12808_game_2,0,LPL
114692101032636062,12808-12808_game_3,0,LPL
113487569888189688,LOLTMNT04_129596,0,LEC
113487569888189689,LOLTMNT04_129599,0,LEC
113487569888189690,LOLTMNT04_129602,0,LEC
113487569888189691,LOLTMNT04_130607,1,LEC
114692101032636054,12809-12809_game_1,0,LPL
114692101032636055,12809-12809_game_2,0,LPL
114692101032636056,12809-12809_game_3,1,LPL
114692101032636057,12809-12809_game_4,1,LPL
114692101032636058,12809-12809_game_5,0,LPL
113487569888189694,LOLTMNT04_129624,0,LEC
113487569888189695,LOLTMNT04_129625,1,LEC
113487569888189696,LOLTMNT04_129626,1,LEC
114692101032636072,12810-12810_game_1,1,LPL
114692101032636073,12810-12810_game_2,0,LPL
114692101032636074,12810-12810_game_3,0,LPL
113503500599535541,LOLTMNT01_290095,0,LCK
113503500599535542,LOLTMNT01_289566,0,LCK
113503500599535543,LOLTMNT01_290114,0,LCK
113503500599535544,LOLTMNT01_290125,0,LCK
113503500599535553,LOLTMNT01_289676,0,LCK
113503500599535554,LOLTMNT01_289688,0,LCK
113503500599535555,LOLTMNT01_289699,1,LCK
113503500599535556,LOLTMNT01_289712,0,LCK
113503500599535547,LOLTMNT01_290456,0,LCK
113503500599535548,LOLTMNT01_289914,1,LCK
113503500599535549,LOLTMNT01_289916,1,LCK
114692101032636078,12811-12811_game_1,0,LPL
114692101032636079,12811-12811_game_2,0,LPL
114692101032636080,12811-12811_game_3,1,LPL
114692101032636081,12811-12811_game_4,0,LPL
113503500599535559,LOLTMNT01_290576,0,LCK
113503500599535560,LOLTMNT01_290579,1,LCK
113503500599535561,LOLTMNT01_291045,0,LCK
113503500599535562,LOLTMNT01_291064,1,LCK
113503500599535563,LOLTMNT01_291071,1,LCK
114692101032636084,12812-12812_game_1,1,LPL
114692101032636085,12812-12812_game_2,1,LPL
114692101032636086,12812-12812_game_3,0,LPL
114692101032636087,12812-12812_game_4,1,LPL
114692101032636088,12812-12812_game_5,0,LPL
113503500599535467,LOLTMNT03_293371,0,LCK
113503500599535468,LOLTMNT03_293376,0,LCK
113503500599535469,LOLTMNT03_294392,1,LCK
113503500599535347,LOLTMNT03_293418,0,LCK
113503500599535348,LOLTMNT03_294428,1,LCK
113503500599535331,LOLTMNT03_293580,0,LCK
113503500599535332,LOLTMNT03_293583,1,LCK
113503500599535333,LOLTMNT03_294600,0,LCK
113503500599535459,LOLTMNT03_294648,0,LCK
113503500599535460,LOLTMNT03_294664,0,LCK
113503500599535461,LOLTMNT03_293648,1,LCK
114692101032635982,12795-12795_game_1,0,LPL
114692101032635983,12795-12795_game_2,1,LPL
114692101032635984,12795-12795_game_3,0,LPL
114692101032635985,12795-12795_game_4,1,LPL
114692101032635986,12795-12795_game_5,0,LPL
113503500599535363,LOLTMNT03_294914,0,LCK
113503500599535364,LOLTMNT03_294918,0,LCK
113503500599535475,LOLTMNT03_294949,0,LCK
113503500599535476,LOLTMNT03_294951,1,LCK
113503500599535477,LOLTMNT03_293923,0,LCK
114692101032635988,12796-12796_game_1,0,LPL
114692101032635989,12796-12796_game_2,0,LPL
114692101032635990,12796-12796_game_3,0,LPL
114692101032635991,12796-12796_game_4,1,LPL
114692101032635994,12797-12797_game_1,0,LPL
114692101032635995,12797-12797_game_2,1,LPL
114692101032635996,12797-12797_game_3,1,LPL
114692101032636000,12798-12798_game_1,0,LPL
114692101032636001,12798-12798_game_2,1,LPL
114692101032636002,12798-12798_game_3,1,LPL
113503500599535487,LOLTMNT01_281294,0,LCK
113503500599535488,LOLTMNT01_280651,1,LCK
113503500599535489,LOLTMNT01_280659,0,LCK
113503500599535490,LOLTMNT01_281315,1,LCK
113503500599535491,LOLTMNT01_280682,1,LCK
113503500599535493,LOLTMNT01_281588,0,LCK
113503500599535494,LOLTMNT01_280941,1,LCK
113503500599535495,LOLTMNT01_281603,0,LCK
113503500599535496,LOLTMNT01_280961,0,LCK
113503500599535497,LOLTMNT01_281636,1,LCK
113503500599535499,LOLTMNT01_281893,0,LCK
113503500599535500,LOLTMNT01_281906,0,LCK
113503500599535501,LOLTMNT01_282298,0,LCK
113503500599535502,LOLTMNT01_281961,1,LCK
113487569888189672,LOLTMNT04_130187,0,LEC
113487569888189673,LOLTMNT04_129223,1,LEC
113487569888189674,LOLTMNT04_129231,0,LEC
114914218255748361,LOLTMNT04_129236,0,LEC
113503500599535505,LOLTMNT01_282847,0,LCK
113503500599535506,LOLTMNT01_282855,1,LCK
113503500599535507,LOLTMNT01_283478,0,LCK
113503500599535508,LOLTMNT01_282880,0,LCK
114828333221623560,12634-12634_game_1,0,LPL
114828333221623561,12634-12634_game_2,1,LPL
114828333221623562,12634-12634_game_3,0,LPL
114828333221689164,12635-12635_game_1,0,LPL
114828333221689165,12635-12635_game_2,0,LPL
114828333221689166,12635-12635_game_3,1,LPL
113503500599535447,LOLTMNT03_288407,0,LCK
113503500599535448,LOLTMNT03_288421,0,LCK
113503500599535359,LOLTMNT03_288450,0,LCK
113503500599535360,LOLTMNT03_288467,1,LCK
114828333221689204,12636-12636_game_1,1,LPL
114828333221689205,12636-12636_game_2,0,LPL
114828333221689172,12637-12637_game_1,1,LPL
114828333221689173,12637-12637_game_2,0,LPL
114828333221689236,12638-12638_game_1,0,LPL
114828333221689237,12638-12638_game_2,0,LPL
114828333221689238,12638-12638_game_3,1,LPL
114828333221623572,12639-12639_game_1,0,LPL
114828333221623573,12639-12639_game_2,0,LPL
113487543463874909,LOLTMNT06_134147,0,LEC
113487543463874910,LOLTMNT06_133782,1,LEC
114828333221689156,12640-12640_game_1,0,LPL
114828333221689157,12640-12640_game_2,0,LPL
114828333221623544,12641-12641_game_1,0,LPL
114828333221623545,12641-12641_game_2,1,LPL
114828333221623546,12641-12641_game_3,0,LPL
113487543463874865,LOLTMNT06_133844,0,LEC
113487543463874866,LOLTMNT06_133849,1,LEC
113487543463874889,LOLTMNT06_133856,0,LEC
113487543463874890,LOLTMNT06_133858,0,LEC
113503500599535343,LOLTMNT03_292093,0,LCK
113503500599535344,LOLTMNT03_292099,1,LCK
113503500599535345,LOLTMNT03_291552,0,LCK
113503500599535471,LOLTMNT03_291596,0,LCK
113503500599535472,LOLTMNT03_291623,0,LCK
114828333221689168,12643-12643_game_1,0,LPL
114828333221689169,12643-12643_game_2,1,LPL
113503500599535451,LOLTMNT03_293104,0,LCK
113503500599535452,LOLTMNT03_294111,1,LCK
114692005230650698,12594-12594_game_3,0,LPL
113503500599535339,LOLTMNT03_293145,0,LCK
113503500599535340,LOLTMNT03_293167,1,LCK
114162735078583605,12583-12583_game_1,0,LPL
114692005230650669,12583-12583_game_2,1,LPL
114828333221689220,12625-12625_game_1,0,LPL
114828333221689221,12625-12625_game_2,1,LPL
114828333221623556,12626-12626_game_1,0,LPL
114828333221623557,12626-12626_game_2,0,LPL
113503500599535483,LOLTMNT03_284103,0,LCK
113503500599535484,LOLTMNT03_284115,1,LCK
114828333221689228,12627-12627_game_1,0,LPL
114828333221689229,12627-12627_game_2,1,LPL
113503500599535335,LOLTMNT03_284142,0,LCK
113503500599535336,LOLTMNT03_284170,1,LCK
114828333221623580,12628-12628_game_1,0,LPL
114828333221623581,12628-12628_game_2,0,LPL
113503500599535351,LOLTMNT03_284605,0,LCK
113503500599535352,LOLTMNT03_285537,1,LCK
113503500599535353,LOLTMNT03_285549,0,LCK
114828333221689208,12629-12629_game_1,0,LPL
114828333221689209,12629-12629_game_2,0,LPL
113503500599535463,LOLTMNT03_284666,0,LCK
113503500599535464,LOLTMNT03_284695,0,LCK
113503500599535465,LOLTMNT03_284713,1,LCK
114828333221689144,12630-12630_game_1,0,LPL
114828333221689145,12630-12630_game_2,0,LPL
114828333221689146,12630-12630_game_3,1,LPL
113503500599535355,LOLTMNT03_287069,0,LCK
113503500599535356,LOLTMNT03_287081,0,LCK
113503500599535357,LOLTMNT03_287101,1,LCK
114828333221623576,12631-12631_game_1,0,LPL
114828333221623577,12631-12631_game_2,1,LPL
113503500599535455,LOLTMNT03_286183,0,LCK
113503500599535456,LOLTMNT03_286208,0,LCK
113503500599535457,LOLTMNT03_286241,1,LCK
114828333221689196,12632-12632_game_1,1,LPL
114828333221689197,12632-12632_game_2,1,LPL
113503500599535327,LOLTMNT03_286946,0,LCK
113503500599535328,LOLTMNT03_286952,0,LCK
113503500599535329,LOLTMNT03_287529,1,LCK
114828333221754776,12633-12633_game_1,0,LPL
114828333221754777,12633-12633_game_2,1,LPL
113503500599535479,LOLTMNT03_286994,0,LCK
113503500599535480,LOLTMNT03_287593,0,LCK
113503500599535481,LOLTMNT03_287634,1,LCK
113503500599535295,LOLTMNT02_301984,0,LCK
113503500599535296,LOLTMNT02_301999,1,LCK
114828333221689192,12614-12614_game_1,0,LPL
114828333221689193,12614-12614_game_2,0,LPL
114828333221689194,12614-12614_game_3,1,LPL
113503500599535415,LOLTMNT02_300855,0,LCK
113503500599535416,LOLTMNT02_300868,1,LCK
114828333221623584,12615-12615_game_1,0,LPL
114828333221623585,12615-12615_game_2,0,LPL
113503500599535439,LOLTMNT02_302238,0,LCK
113503500599535440,LOLTMNT02_302252,1,LCK
113503500599535441,LOLTMNT02_302264,0,LCK
114828333221689152,12616-12616_game_1,0,LPL
114828333221689153,12616-12616_game_2,1,LPL
113503500599535303,LOLTMNT02_303069,0,LCK
113503500599535304,LOLTMNT02_302301,0,LCK
114828333221689148,12617-12617_game_1,0,LPL
114828333221689149,12617-12617_game_2,0,LPL
114828333221689150,12617-12617_game_3,1,LPL
113503500599535323,LOLTMNT02_303137,0,LCK
113503500599535324,LOLTMNT02_303138,0,LCK
113503500599535325,LOLTMNT02_303139,1,LCK
114828333221689180,12618-12618_game_1,1,LPL
114828333221689181,12618-12618_game_2,0,LPL
114828333221689182,12618-12618_game_3,1,LPL
113503500599535427,LOLTMNT02_303157,0,LCK
113503500599535428,LOLTMNT02_303158,1,LCK
113503500599535429,LOLTMNT02_302398,0,LCK
114828333221754780,12619-12619_game_1,1,LPL
114828333221754781,12619-12619_game_2,1,LPL
114828333221754782,12619-12619_game_3,0,LPL
114828333221623552,12620-12620_game_1,0,LPL
114828333221623553,12620-12620_game_2,0,LPL
114828333221623554,12620-12620_game_3,1,LPL
113487543463874869,LOLTMNT06_133372,0,LEC
113487543463874870,LOLTMNT06_133374,1,LEC
113487543463874929,LOLTMNT06_132374,0,LEC
113487543463874930,LOLTMNT06_133390,0,LEC
113487543463874931,LOLTMNT06_132386,1,LEC
113503500599535287,LOLTMNT02_302438,0,LCK
113503500599535288,LOLTMNT02_303218,0,LCK
113503500599535289,LOLTMNT02_303220,1,LCK
113503500599535411,LOLTMNT02_302449,0,LCK
113503500599535412,LOLTMNT02_302450,1,LCK
114828333221689176,12621-12621_game_1,0,LPL
114828333221689177,12621-12621_game_2,0,LPL
114828333221623548,12622-12622_game_1,1,LPL
114828333221623549,12622-12622_game_2,0,LPL
113487543463874893,LOLTMNT06_132462,0,LEC
113487543463874894,LOLTMNT06_132463,1,LEC
113487543463874897,LOLTMNT06_132464,0,LEC
113487543463874898,LOLTMNT06_133477,0,LEC
114828333221623592,12623-12623_game_1,0,LPL
114828333221623593,12623-12623_game_2,0,LPL
114828333221623596,12624-12624_game_1,0,LPL
114828333221623597,12624-12624_game_2,0,LPL
114828333221623598,12624-12624_game_3,1,LPL
113487543463874877,LOLTMNT06_133504,0,LEC
113487543463874878,LOLTMNT06_133506,0,LEC
113487543463874879,LOLTMNT06_133510,0,LEC
113487543463874901,LOLTMNT05_146696,0,LEC
113487543463874902,LOLTMNT05_146700,0,LEC
113487543463874861,LOLTMNT05_146705,0,LEC
113487543463874862,LOLTMNT05_145693,0,LEC
113487543463874863,LOLTMNT05_146708,1,LEC
113503500599535299,LOLTMNT02_298258,0,LCK
113503500599535300,LOLTMNT02_299237,0,LCK
113503500599535419,LOLTMNT02_299274,0,LCK
113503500599535420,LOLTMNT02_298318,0,LCK
114828333221689200,12606-12606_game_1,0,LPL
114828333221689201,12606-12606_game_2,1,LPL
114828333221689202,12606-12606_game_3,0,LPL
113487543463874857,LOLTMNT05_146760,0,LEC
113487543463874858,LOLTMNT05_146765,1,LEC
113487543463874859,LOLTMNT05_145755,0,LEC
114828333221689224,12608-12608_game_1,0,LPL
114828333221689225,12608-12608_game_2,0,LPL
114828333221623588,12609-12609_game_1,0,LPL
114828333221623589,12609-12609_game_2,1,LPL
114828333221689212,12610-12610_game_1,0,LPL
114828333221689213,12610-12610_game_2,1,LPL
114828333221689184,12611-12611_game_1,0,LPL
114828333221689185,12611-12611_game_2,0,LPL
114828333221689186,12611-12611_game_3,1,LPL
113503500599535319,LOLTMNT02_301617,0,LCK
113503500599535320,LOLTMNT02_301624,1,LCK
114828333221623564,12612-12612_game_1,0,LPL
114828333221623565,12612-12612_game_2,0,LPL
114828333221623566,12612-12612_game_3,1,LPL
113503500599535431,LOLTMNT02_301649,0,LCK
113503500599535432,LOLTMNT02_301669,1,LCK
113503500599535433,LOLTMNT02_301689,0,LCK
114828333221623600,12613-12613_game_1,0,LPL
114828333221689137,12613-12613_game_2,1,LPL
114828333221689138,12613-12613_game_3,0,LPL
113503500599535423,LOLTMNT02_295398,0,LCK
113503500599535424,LOLTMNT02_294485,0,LCK
114162735078583613,12598-12598_game_1,0,LPL
114692005230650679,12598-12598_game_2,1,LPL
113503500599535443,LOLTMNT02_294883,0,LCK
113503500599535444,LOLTMNT02_294895,0,LCK
113503500599535445,LOLTMNT02_294910,1,LCK
114828333221689232,12599-12599_game_1,0,LPL
114828333221689233,12599-12599_game_2,1,LPL
113503500599535291,LOLTMNT02_295940,0,LCK
113503500599535292,LOLTMNT02_295962,0,LCK
113503500599535293,LOLTMNT02_295986,1,LCK
114828333221689216,12600-12600_game_1,0,LPL
114828333221689217,12600-12600_game_2,1,LPL
114828333221689218,12600-12600_game_3,0,LPL
113503500599535407,LOLTMNT02_296408,0,LCK
113503500599535408,LOLTMNT02_296421,1,LCK
114828333221754784,12601-12601_game_1,0,LPL
114828333221754785,12601-12601_game_2,0,LPL
114828333221754786,12601-12601_game_3,1,LPL
113503500599535311,LOLTMNT02_296450,0,LCK
113503500599535312,LOLTMNT02_296483,0,LCK
114162735078583599,12602-12602_game_1,0,LPL
114692005230650661,12602-12602_game_2,0,LPL
114692005230650662,12602-12602_game_3,1,LPL
113503500599535435,LOLTMNT02_296815,0,LCK
113503500599535436,LOLTMNT02_296825,1,LCK
113503500599535437,LOLTMNT02_296837,0,LCK
113503500599535315,LOLTMNT02_297840,0,LCK
113503500599535316,LOLTMNT02_297863,0,LCK
114828333221623568,12604-12604_game_1,1,LPL
114828333221623569,12604-12604_game_2,0,LPL
114828333221689160,12605-12605_game_1,1,LPL
114828333221689161,12605-12605_game_2,0,LPL
113503500599535263,LOLTMNT01_273344,0,LCK
113503500599535264,LOLTMNT01_272834,1,LCK
114162735078583647,12588-12588_game_1,0,LPL
114692005230650717,12588-12588_game_2,0,LPL
113503500599535387,LOLTMNT01_273361,0,LCK
113503500599535388,LOLTMNT01_273365,1,LCK
113503500599535389,LOLTMNT01_273370,0,LCK
114162735078583661,12589-12589_game_1,1,LPL
114692005230650727,12589-12589_game_2,0,LPL
114692005230650728,12589-12589_game_3,1,LPL
114162735078583621,12590-12590_game_1,0,LPL
114692005230650689,12590-12590_game_2,0,LPL
113487543463874881,LOLTMNT05_145072,0,LEC
113487543463874882,LOLTMNT05_145074,1,LEC
113487543463874913,LOLTMNT05_145075,0,LEC
113487543463874914,LOLTMNT05_145081,0,LEC
113487543463874915,LOLTMNT05_146099,1,LEC
113503500599535399,LOLTMNT01_273420,0,LCK
113503500599535400,LOLTMNT01_272915,0,LCK
113503500599535255,LOLTMNT01_273430,0,LCK
113503500599535256,LOLTMNT01_272927,0,LCK
114162735078583631,12591-12591_game_1,0,LPL
114692005230650705,12591-12591_game_2,0,LPL
114162735078583585,12592-12592_game_1,0,LPL
114692005230650645,12592-12592_game_2,1,LPL
113487543463874873,LOLTMNT05_146146,0,LEC
113487543463874874,LOLTMNT05_146151,0,LEC
113487543463874875,LOLTMNT05_146152,1,LEC
114162735078583601,12593-12593_game_1,0,LPL
114692005230650663,12593-12593_game_2,0,LPL
114692005230650664,12593-12593_game_3,1,LPL
113487543463874921,LOLTMNT05_146170,0,LEC
113487543463874922,LOLTMNT05_146172,0,LEC
113487543463874885,LOLTMNT05_145155,0,LEC
113487543463874886,LOLTMNT05_145156,1,LEC
114162735078583639,12595-12595_game_1,0,LPL
114692005230650711,12595-12595_game_2,0,LPL
114692005230650712,12595-12595_game_3,1,LPL
114162735078583589,12596-12596_game_1,0,LPL
114692005230650649,12596-12596_game_2,1,LPL
114692005230650650,12596-12596_game_3,0,LPL
113503500599535307,LOLTMNT02_294403,0,LCK
113503500599535308,LOLTMNT02_295361,1,LCK
114162735078583611,12597-12597_game_1,0,LPL
114692005230650675,12597-12597_game_2,0,LPL
114692005230650676,12597-12597_game_3,1,LPL
113503500599535375,LOLTMNT01_271620,0,LCK
113503500599535376,LOLTMNT01_272131,1,LCK
113503500599535377,LOLTMNT01_272144,0,LCK
114162735078583619,12582-12582_game_1,0,LPL
114692005230650687,12582-12582_game_2,1,LPL
114692005230650688,12582-12582_game_3,0,LPL
113503500599535279,LOLTMNT01_271687,0,LCK
113503500599535280,LOLTMNT01_271704,0,LCK
113503500599535383,LOLTMNT01_272461,0,LCK
113503500599535384,LOLTMNT01_272463,1,LCK
114162735078583591,12584-12584_game_1,0,LPL
114692005230650652,12584-12584_game_3,1,LPL
113503500599535267,LOLTMNT01_273014,0,LCK
113503500599535268,LOLTMNT01_273023,0,LCK
114162827246081295,12585-12585_game_1,0,LPL
114692005230650677,12585-12585_game_2,0,LPL
113503500599535259,LOLTMNT01_272688,0,LCK
113503500599535260,LOLTMNT01_272695,1,LCK
114162735078583603,12586-12586_game_1,1,LPL
114692005230650665,12586-12586_game_2,1,LPL
113503500599535379,LOLTMNT01_273235,0,LCK
113503500599535380,LOLTMNT01_272717,1,LCK
114162827246081297,12587-12587_game_1,1,LPL
114692005230650685,12587-12587_game_2,0,LPL
113503500599535367,LOLTMNT01_268648,0,LCK
113503500599535368,LOLTMNT01_268653,1,LCK
114162735078583643,12573-12573_game_1,0,LPL
114692005230650715,12573-12573_game_2,1,LPL
114692005230650716,12573-12573_game_3,0,LPL
113503500599535271,LOLTMNT01_269192,0,LCK
113503500599535272,LOLTMNT01_269211,1,LCK
114162735078583607,12574-12574_game_1,0,LPL
114692005230650671,12574-12574_game_2,1,LPL
114692005230650672,12574-12574_game_3,0,LPL
114162735078583623,12575-12575_game_1,0,LPL
114692005230650693,12575-12575_game_2,1,LPL
114692005230650694,12575-12575_game_3,0,LPL
113503500599535403,LOLTMNT01_268996,0,LCK
113503500599535404,LOLTMNT01_270006,0,LCK
113503500599535405,LOLTMNT01_269548,1,LCK
113503500599535275,LOLTMNT01_270043,0,LCK
113503500599535276,LOLTMNT01_270056,1,LCK
114162735078583595,12576-12576_game_1,0,LPL
114692005230650657,12576-12576_game_2,1,LPL
114162827246081299,12577-12577_game_1,1,LPL
114692005230650691,12577-12577_game_2,0,LPL
114692005230650692,12577-12577_game_3,1,LPL
114162735078583627,12578-12578_game_1,0,LPL
114692005230650701,12578-12578_game_2,0,LPL
114162735078583593,12579-12579_game_1,1,LPL
114692005230650653,12579-12579_game_2,0,LPL
114162735078583651,12580-12580_game_1,0,LPL
114692005230650721,12580-12580_game_2,0,LPL
114692005230650722,12580-12580_game_3,1,LPL
114162735078583597,12581-12581_game_1,1,LPL
114692005230650659,12581-12581_game_2,0,LPL
113503500599535391,LOLTMNT01_266226,0,LCK
113503500599535392,LOLTMNT01_266234,0,LCK
114162735078583617,12569-12569_game_1,0,LPL
114692005230650683,12569-12569_game_2,0,LPL
113503500599535283,LOLTMNT01_266276,0,LCK
113503500599535284,LOLTMNT01_266288,1,LCK
114162735078583655,12570-12570_game_1,0,LPL
114692005230650723,12570-12570_game_2,1,LPL
113503500599535251,LOLTMNT01_266736,0,LCK
113503500599535252,LOLTMNT01_266753,0,LCK
113503500599535253,LOLTMNT01_266767,1,LCK
114162735078583625,12571-12571_game_1,1,LPL
114692005230650699,12571-12571_game_2,0,LPL
113503500599535395,LOLTMNT01_266798,0,LCK
113503500599535396,LOLTMNT01_266815,0,LCK
113503500599535397,LOLTMNT01_266848,1,LCK
114162735078583649,12572-12572_game_1,1,LPL
114692005230650719,12572-12572_game_2,1,LPL
114692005230650720,12572-12572_game_3,0,LPL
114162735078583587,12560-12560_game_1,0,LPL
114692005230650647,12560-12560_game_2,1,LPL
114692005230650648,12560-12560_game_3,0,LPL
114162735078583629,12561-12561_game_1,0,LPL
114692005230650703,12561-12561_game_2,1,LPL
114162827246081291,12562-12562_game_1,0,LPL
114692005230650655,12562-12562_game_2,0,LPL
114692005230650656,12562-12562_game_3,1,LPL
114162735078583657,12563-12563_game_1,0,LPL
114692005230650725,12563-12563_game_2,1,LPL
114692005230650726,12563-12563_game_3,0,LPL
114162735078583641,12564-12564_game_1,0,LPL
114692005230650713,12564-12564_game_2,0,LPL
114162735078583637,12565-12565_game_1,0,LPL
114692005230650709,12565-12565_game_2,0,LPL
114692005230650710,12565-12565_game_3,1,LPL
114162735078583615,12566-12566_game_1,0,LPL
114692005230650681,12566-12566_game_2,1,LPL
113503500599535371,LOLTMNT01_265680,0,LCK
113503500599535372,LOLTMNT01_265707,1,LCK
113503500599535373,LOLTMNT01_264713,0,LCK
114162735078583583,12567-12567_game_1,0,LPL
114692005230585107,12567-12567_game_2,0,LPL
113503500599535247,LOLTMNT01_264750,0,LCK
113503500599535248,LOLTMNT01_264776,1,LCK
114162827246081301,12568-12568_game_1,0,LPL
114692005230650695,12568-12568_game_2,1,LPL
114692005230650696,12568-12568_game_3,0,LPL
114162735078583633,12558-12558_game_1,0,LPL
114692005230650707,12558-12558_game_2,1,LPL
114162827246081293,12559-12559_game_1,0,LPL
114692005230650667,12559-12559_game_2,1,LPL
114692005230650668,12559-12559_game_3,0,LPL
114278164472093124,12438-12438_game_1,0,LPL
114278164472093125,12438-12438_game_2,0,LPL
114278164472093126,12438-12438_game_3,0,LPL
113503303285384350,LOLTMNT01_251602,0,LCK
113503303285384351,LOLTMNT01_252424,0,LCK
113503303285384352,LOLTMNT01_252430,0,LCK
113503303285384353,LOLTMNT01_252434,1,LCK
113503303285384354,LOLTMNT01_252445,1,LCK
114278164472093130,12439-12439_game_1,0,LPL
114278164472093131,12439-12439_game_2,0,LPL
114278164472093132,12439-12439_game_3,1,LPL
114278164472093133,12439-12439_game_4,1,LPL
113503303285449904,LOLTMNT01_252598,0,LCK
113503303285449905,LOLTMNT01_252614,0,LCK
113503303285449906,LOLTMNT01_252626,1,LCK
113503303285449907,LOLTMNT01_251863,1,LCK
114278164472093136,12440-12440_game_1,1,LPL
114278164472093137,12440-12440_game_2,0,LPL
114278164472093138,12440-12440_game_3,0,LPL
114278164472093139,12440-12440_game_4,1,LPL
113503303285449910,LOLTMNT01_252766,0,LCK
113503303285449911,LOLTMNT01_253007,0,LCK
113503303285449912,LOLTMNT01_252771,1,LCK
113470922764572271,LOLTMNT03_258379,0,MSI
113470922764572272,LOLTMNT03_257393,1,MSI
113470922764572273,LOLTMNT03_257408,0,MSI
113470922764572274,LOLTMNT03_258398,1,MSI
113470922764572275,LOLTMNT03_257416,1,MSI
113470922764572277,LOLTMNT03_257430,0,MSI
113470922764572278,LOLTMNT03_258418,1,MSI
113470922764572279,LOLTMNT03_257442,1,MSI
113470922764572289,LOLTMNT03_258564,0,MSI
113470922764572290,LOLTMNT03_258569,0,MSI
113470922764572291,LOLTMNT03_258574,0,MSI
113470922764572292,LOLTMNT03_258579,1,MSI
113470922764572293,LOLTMNT03_257580,1,MSI
113470922764572283,LOLTMNT03_257596,0,MSI
113470922764572284,LOLTMNT03_257602,1,MSI
113470922764572285,LOLTMNT03_258617,1,MSI
113470922764572295,LOLTMNT03_258859,0,MSI
113470922764572296,LOLTMNT03_257845,1,MSI
113470922764572297,LOLTMNT03_257849,1,MSI
113470922764572298,LOLTMNT03_257855,0,MSI
113470922764572299,LOLTMNT03_258884,0,MSI
113470922758084122,LOLTMNT03_260300,0,MSI
113470922758215195,LOLTMNT03_260310,0,MSI
113470922758215196,LOLTMNT03_260312,1,MSI
113470922758215197,LOLTMNT03_259383,0,MSI
113470922758215200,LOLTMNT03_261259,0,MSI
113470922758215201,LOLTMNT03_261266,0,MSI
113470922758215202,LOLTMNT03_261269,1,MSI
113470922758215203,LOLTMNT03_261272,0,MSI
113470922758215212,LOLTMNT03_261555,0,MSI
113470922758215213,LOLTMNT03_261584,0,MSI
113470922758215214,LOLTMNT03_261593,1,MSI
113470922758215215,LOLTMNT03_261611,0,MSI
113470922758215207,LOLTMNT03_262051,1,MSI
113470922758215208,LOLTMNT03_262054,1,MSI
